nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,nwp_winddirection,nwp_pressure,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,lmd_pressure,lmd_winddirection,lmd_windspeed,power,label
150.08,116.68,13.2,20.3,3.11,98.44,1017.89,147,102,9.8,1018.0,45,3.0,0.980859,0
137.77,103.95,13.26,20.42,3.0,105.95,1018.1,140,97,9.8,1018.0,35,3.7,0.931641,0
118.86,92.99,13.27,20.57,2.94,114.43,1018.13,141,96,9.8,1017.799988,38,2.3,0.914062,0
103.69,78.58,13.24,20.74,2.95,123.42,1018.08,108,72,9.8,1017.700012,51,3.5,0.675,0
83.43,61.41,13.18,20.96,3.02,132.29,1018.05,91,61,9.7,1017.700012,33,2.8,0.537891,0
68.79,49.19,13.11,21.19,3.09,140.27,1018.05,70,48,9.6,1017.900024,72,2.6,0.407813,0
48.74,34.59,12.94,21.63,3.0,147.5,1018.03,53,36,9.5,1017.799988,73,2.6,0.295312,0
34.83,24.06,12.62,22.81,2.79,155.24,1017.97,29,20,9.2,1017.900024,58,2.1,0.151172,0
14.96,8.11,12.03,23.97,2.73,164.72,1017.92,14,9,8.9,1018.0,8,0.8,0.045703,0
4.56,1.96,11.52,24.82,2.77,175.04,1017.88,1,1,8.2,1018.299988,25,1.2,0.0,0
0.0,0.0,11.0,25.69,2.76,183.84,1017.87,0,0,7.9,1018.5,42,1.5,0.0,0
0.0,0.0,10.57,26.54,2.72,190.02,1017.88,0,0,7.8,1018.599976,41,1.2,0.0,0
0.0,0.0,10.2,27.28,2.67,192.81,1017.98,0,0,7.4,1018.700012,27,1.1,0.0,0
0.0,0.0,9.85,28.04,2.66,192.52,1018.07,0,0,7.1,1018.799988,350,0.8,0.0,0
0.0,0.0,9.53,28.81,2.67,191.29,1018.22,0,0,7.0,1019.0,16,0.9,0.0,0
0.0,0.0,9.26,29.57,2.65,190.64,1018.41,0,0,6.9,1019.099976,3,1.4,0.0,0
0.0,0.0,9.07,30.21,2.59,192.0,1018.56,0,0,6.6,1019.400024,356,1.4,0.0,0
0.0,0.0,8.94,30.81,2.5,195.0,1018.67,0,0,6.6,1019.299988,344,1.1,0.0,0
0.0,0.0,8.81,31.37,2.38,198.88,1018.78,0,0,6.6,1019.400024,24,1.5,0.0,0
0.0,0.0,8.7,31.9,2.22,203.13,1018.92,0,0,6.7,1019.400024,36,1.7,0.0,0
0.0,0.0,8.55,32.44,2.01,208.61,1019.07,0,0,6.6,1019.5,21,1.7,0.0,0
0.0,0.0,8.33,33.03,1.75,217.14,1019.19,0,0,6.5,1019.5,36,1.4,0.0,0
0.0,0.0,8.06,33.6,1.45,231.12,1019.27,0,0,6.4,1019.599976,32,1.3,0.0,0
0.0,0.0,7.75,34.11,1.21,256.59,1019.3,0,0,6.3,1019.799988,352,0.5,0.0,0
0.0,0.0,7.38,34.58,1.19,292.65,1019.16,0,0,5.8,1019.900024,349,0.7,0.0,0
0.0,0.0,6.9,35.17,1.4,310.36,1019.0,0,0,6.0,1020.0,337,0.5,0.0,0
0.0,0.0,6.46,35.5,1.73,318.33,1018.86,0,0,6.0,1020.099976,348,0.5,0.0,0
0.0,0.0,6.06,35.56,2.08,327.35,1018.83,0,0,5.7,1020.0,340,0.4,0.0,0
0.0,0.0,5.65,35.38,2.39,335.44,1018.86,0,0,5.7,1019.900024,8,0.8,0.0,0
0.0,0.0,5.29,34.92,2.56,341.0,1018.91,0,0,5.9,1019.799988,357,1.1,0.0,0
0.0,0.0,4.93,34.53,2.46,346.48,1019.0,0,0,5.7,1019.599976,13,0.3,0.0,0
0.0,0.0,4.63,34.31,2.13,354.48,1019.12,0,0,5.6,1019.5,350,0.8,0.0,0
0.0,0.0,4.36,34.55,1.74,4.22,1019.27,0,0,5.5,1019.599976,18,1.0,0.0,0
0.0,0.0,3.02,33.2,2.19,354.08,1019.68,0,0,5.4,1019.5,14,0.5,0.0,0
0.0,0.0,2.62,33.85,2.39,352.41,1019.27,0,0,5.2,1019.5,16,0.5,0.0,0
0.0,0.0,2.26,34.46,2.56,350.73,1019.5,0,0,4.9,1019.5,359,0.0,0.0,0
0.0,0.0,1.92,35.01,2.65,351.32,1019.48,0,0,4.5,1019.599976,329,0.6,0.0,0
0.0,0.0,1.63,35.5,2.66,353.85,1019.29,0,0,4.3,1019.400024,351,1.3,0.0,0
0.0,0.0,1.37,35.97,2.64,358.04,1019.1,0,0,4.3,1019.5,336,0.4,0.0,0
0.0,0.0,1.15,36.43,2.62,0.73,1019.06,0,0,4.3,1019.5,275,0.3,0.0,0
0.0,0.0,0.95,36.89,2.59,3.31,1019.01,0,0,3.7,1019.400024,239,0.6,0.0,0
0.0,0.0,0.77,37.34,2.55,4.53,1019.22,0,0,2.3,1019.299988,287,0.7,0.0,0
0.0,0.0,0.61,37.78,2.48,3.11,1019.25,0,0,2.1,1019.400024,237,0.0,0.0,0
0.0,0.0,0.47,38.2,2.37,2.38,1019.3,0,0,1.8,1019.299988,318,0.0,0.0,0
0.0,0.0,0.35,38.61,2.24,2.51,1019.14,0,0,2.3,1019.200012,311,0.5,0.0,0
0.0,0.0,0.24,39.02,2.12,3.6,1019.09,0,0,2.0,1019.0,214,0.2,0.0,0
0.0,0.0,0.12,39.51,2.03,359.28,1019.1,0,0,2.2,1019.0,226,0.4,0.0,0
0.0,0.0,-0.02,40.19,1.98,349.25,1019.01,0,0,2.0,1018.900024,292,0.6,0.0,0
0.0,0.0,-0.19,41.04,1.96,340.72,1018.86,0,0,2.1,1018.799988,341,0.0,0.0,0
0.0,0.0,-0.31,41.85,1.92,336.03,1018.91,0,0,2.4,1018.700012,349,0.0,0.0,0
0.0,0.0,-0.44,42.7,1.9,331.97,1018.71,0,0,2.6,1018.5,342,0.7,0.0,0
0.0,0.0,-0.57,43.6,1.94,329.61,1018.56,0,0,2.8,1018.200012,347,0.8,0.0,0
0.0,0.0,-0.69,44.52,1.99,324.75,1018.46,0,0,2.9,1018.200012,314,0.0,0.0,0
0.0,0.0,-0.78,45.37,2.0,317.5,1018.46,0,0,2.9,1018.400024,339,0.3,0.0,0
0.0,0.0,-0.84,46.16,1.96,311.27,1018.4,0,0,2.8,1018.5,318,0.0,0.0,0
0.0,0.0,-0.88,46.86,1.9,308.96,1018.3,0,0,1.5,1018.5,200,0.5,0.0,0
0.0,0.0,-0.92,47.52,1.84,307.35,1018.27,0,0,1.9,1018.5,250,0.2,0.0,0
0.0,0.0,-0.96,48.23,1.8,305.45,1018.27,0,0,1.4,1018.5,219,0.5,0.0,0
0.0,0.0,-1.03,49.0,1.78,302.89,1018.17,0,0,1.3,1018.299988,204,0.5,0.0,0
0.0,0.0,-1.06,49.64,1.76,300.18,1018.13,0,0,1.6,1018.200012,28,0.0,0.0,0
0.0,0.0,-1.06,50.12,1.76,296.95,1018.33,0,0,1.0,1018.400024,339,0.6,0.0,0
0.0,0.0,-1.06,50.57,1.82,293.49,1018.48,0,0,1.2,1018.700012,163,0.0,0.0,0
14.26,8.03,-1.01,50.89,1.9,291.82,1018.61,8,6,1.8,1018.700012,113,0.3,0.0,0
34.85,23.73,-0.78,50.6,1.94,293.87,1018.68,22,17,1.9,1018.599976,107,0.0,0.123047,0
72.9,55.88,-0.29,49.32,1.91,298.89,1018.8,35,26,2.1,1018.900024,277,0.1,0.207422,0
104.12,83.26,0.27,47.93,1.75,305.88,1018.81,45,32,1.8,1019.0,302,0.7,0.253125,0
152.26,126.81,1.09,45.77,1.57,312.09,1018.75,76,53,1.8,1018.900024,312,0.0,0.467578,0
188.05,159.53,2.05,42.59,1.63,318.59,1018.74,107,77,1.9,1018.400024,98,0.0,0.689062,0
239.49,207.35,2.7,39.88,1.79,326.48,1018.7,77,57,2.9,1018.599976,167,0.2,0.460547,0
277.26,242.54,3.4,38.37,1.82,340.9,1018.64,82,60,3.3,1018.900024,330,0.5,0.537891,0
330.81,292.89,4.23,36.04,1.88,355.8,1018.53,92,70,3.8,1019.0,308,0.6,0.6574220000000001,0
369.81,329.53,4.8,33.11,2.07,359.67,1018.36,125,92,4.3,1018.900024,295,1.0,0.8578129999999999,0
422.23,379.19,5.43,32.04,2.27,10.72,1018.19,155,109,4.5,1018.700012,4,2.3,1.058203,0
459.5,414.41,6.13,30.88,2.38,19.1,1018.03,244,166,5.0,1018.5,11,2.0,1.6523439999999998,0
508.03,460.6,6.69,28.09,2.42,17.46,1018.02,284,188,5.7,1018.299988,33,1.7,1.620703,0
540.52,491.46,7.21,27.35,2.5,23.33,1018.07,323,214,5.9,1018.299988,42,2.9,2.133984,0
578.81,528.14,7.76,26.58,2.51,29.59,1018.12,348,231,6.3,1018.299988,46,1.6,2.172656,0
600.7,549.2,8.24,25.08,2.39,33.31,1018.15,378,252,6.6,1018.099976,57,1.9,2.475,0
626.66,574.28,8.66,24.45,2.37,38.53,1018.16,421,281,7.0,1018.0,56,2.3,2.671875,0
640.9,588.09,9.09,23.94,2.39,43.69,1018.14,375,246,7.5,1017.700012,40,2.0,2.390625,0
657.91,604.58,9.48,23.87,2.27,46.33,1018.08,427,285,7.9,1017.5,25,1.5,2.594531,0
666.37,612.79,9.79,23.75,2.13,48.65,1018.02,464,311,8.0,1017.299988,43,2.5,2.949609,0
674.66,620.84,10.12,23.45,2.12,53.67,1017.97,464,310,8.3,1017.0,333,2.5,3.033984,0
677.24,623.34,10.45,23.15,2.17,58.78,1017.85,415,273,8.8,1016.700012,23,1.2,2.735156,0
676.68,622.81,10.75,22.88,2.21,62.79,1017.51,486,324,8.9,1016.5,56,2.4,3.009375,0
673.36,619.62,11.04,22.63,2.25,66.69,1017.06,406,277,9.8,1016.200012,85,2.4,2.225391,0
663.99,610.54,11.32,22.41,2.26,71.24,1016.61,510,346,10.3,1015.900024,39,1.6,3.209765,0
654.83,601.68,11.56,23.09,2.19,74.6,1016.24,497,334,9.8,1015.700012,82,0.0,3.005859,0
636.83,584.26,11.74,23.53,2.08,78.15,1015.99,485,326,10.1,1015.400024,61,0.8,2.903906,0
622.05,569.94,11.93,23.4,2.05,84.39,1015.83,486,326,10.2,1015.200012,82,1.0,2.925,0
595.8,544.55,12.11,23.29,2.07,90.64,1015.66,474,320,10.5,1015.0,127,1.6,2.851172,0
575.7,525.12,12.28,23.23,2.08,96.72,1015.47,452,304,11.1,1014.799988,121,2.0,2.664844,0
541.79,492.37,12.42,23.24,2.09,102.78,1015.3,436,294,10.8,1014.700012,122,1.4,2.545312,0
516.78,468.25,12.56,23.29,2.07,108.81,1015.14,413,278,11.1,1014.5,160,1.9,2.373047,0
475.88,428.86,12.65,23.63,2.01,116.02,1015.02,388,259,11.1,1014.599976,189,1.3,2.176172,0
446.49,400.62,12.73,24.22,1.92,124.6,1014.96,363,239,11.2,1014.5,136,1.0,1.986328,0
399.56,355.61,12.77,24.72,1.85,131.7,1015.11,343,222,11.3,1014.299988,171,0.4,1.838672,0
366.54,324.04,12.82,25.02,1.82,136.97,1015.28,298,185,11.2,1014.299988,142,1.5,1.546875,0
314.76,274.75,12.81,25.35,1.84,141.08,1015.23,267,159,11.1,1014.200012,166,0.4,1.328906,0
279.0,240.9,12.78,25.69,1.87,144.68,1015.07,215,124,11.1,1014.0,194,1.3,1.026562,0
223.95,189.2,12.71,26.11,1.89,148.59,1014.95,169,95,11.1,1014.099976,193,2.4,0.776953,0
186.71,154.61,12.64,26.54,1.92,152.73,1014.89,118,66,10.7,1014.099976,166,2.4,0.5167970000000001,0
130.88,103.61,12.49,27.15,1.85,156.76,1014.82,78,44,10.4,1014.0,177,0.9,0.341016,0
94.42,71.23,12.28,28.7,1.71,160.01,1014.74,46,27,10.1,1014.099976,169,0.6,0.196875,0
43.1,28.14,11.92,29.36,1.65,162.76,1014.68,17,10,9.5,1014.200012,170,0.4,0.021094,0
14.2,7.01,11.64,29.97,1.6,164.7,1014.63,1,0,9.3,1014.299988,172,0.3,0.0,0
0.0,0.0,11.34,30.64,1.47,165.2,1014.61,0,0,9.0,1014.5,172,0.2,0.0,0
0.0,0.0,11.06,31.41,1.32,163.45,1014.63,0,0,8.6,1014.5,178,0.4,0.0,0
0.0,0.0,10.8,32.11,1.18,158.01,1014.79,0,0,7.9,1014.700012,180,0.8,0.0,0
0.0,0.0,10.58,32.74,1.06,148.87,1014.97,0,0,7.6,1014.900024,177,0.7,0.0,0
0.0,0.0,10.38,33.3,0.97,136.02,1015.17,0,0,7.5,1015.0,154,0.3,0.0,0
0.0,0.0,10.2,33.8,0.94,120.97,1015.36,0,0,7.6,1015.200012,127,0.8,0.0,0
0.0,0.0,10.02,34.27,0.99,106.36,1015.55,0,0,7.5,1015.200012,136,1.0,0.0,0
0.0,0.0,9.85,34.73,1.11,95.54,1015.7,0,0,7.2,1015.400024,169,0.0,0.0,0
0.0,0.0,9.67,35.21,1.27,89.39,1015.86,0,0,6.8,1015.5,174,0.0,0.0,0
0.0,0.0,9.48,35.73,1.44,85.98,1016.0,0,0,6.0,1015.700012,330,0.6,0.0,0
0.0,0.0,9.27,36.32,1.58,84.22,1016.14,0,0,6.3,1015.799988,351,0.7,0.0,0
0.0,0.0,9.02,37.02,1.71,83.65,1016.27,0,0,6.4,1015.799988,51,1.6,0.0,0
0.0,0.0,8.73,37.87,1.81,84.31,1016.35,0,0,6.0,1015.799988,59,1.2,0.0,0
0.0,0.0,8.41,38.85,1.89,85.63,1016.35,0,0,5.8,1015.900024,64,1.7,0.0,0
0.0,0.0,8.08,39.9,1.94,88.07,1016.21,0,0,5.8,1016.0,64,2.0,0.0,0
0.0,0.0,7.76,41.01,1.97,90.64,1016.07,0,0,6.0,1016.299988,70,1.4,0.0,0
0.0,0.0,7.46,42.12,1.97,92.45,1016.0,0,0,5.9,1016.400024,94,1.3,0.0,0
0.0,0.0,7.21,43.17,1.94,93.21,1015.99,0,0,5.8,1016.5,85,0.6,0.0,0
0.0,0.0,6.99,44.14,1.89,92.73,1016.01,0,0,5.7,1016.299988,71,0.7,0.0,0
0.0,0.0,6.78,45.14,1.83,92.65,1016.06,0,0,5.6,1016.200012,65,1.3,0.0,0
0.0,0.0,6.52,46.36,1.8,95.92,1016.16,0,0,5.6,1016.200012,108,0.2,0.0,0
0.0,0.0,6.19,47.94,1.81,102.93,1016.3,0,0,5.3,1016.099976,106,0.9,0.0,0
0.0,0.0,5.86,49.63,1.82,109.57,1016.52,0,0,5.2,1016.099976,109,0.9,0.0,0
0.0,0.0,5.19,52.71,2.71,159.97,1016.31,0,0,5.1,1016.099976,128,0.3,0.0,0
0.0,0.0,4.93,54.05,2.72,158.98,1016.2,0,0,5.5,1016.0,115,0.7,0.0,0
0.0,0.0,4.73,55.14,2.71,154.18,1016.01,0,0,5.5,1016.0,104,0.7,0.0,0
0.0,0.0,4.55,56.19,2.67,149.31,1015.99,0,0,5.5,1016.0,121,1.6,0.0,0
0.0,0.0,4.36,57.28,2.61,147.72,1015.87,0,0,5.3,1015.900024,120,2.3,0.0,0
0.0,0.0,4.2,58.25,2.54,147.52,1015.66,0,0,4.9,1015.900024,126,1.7,0.0,0
0.0,0.0,4.06,59.19,2.47,147.93,1015.73,0,0,4.3,1015.900024,131,1.4,0.0,0
0.0,0.0,3.9,60.24,2.44,150.68,1015.55,0,0,4.2,1016.0,138,1.3,0.0,0
0.0,0.0,3.75,61.26,2.42,153.04,1015.44,0,0,4.1,1016.0,142,1.7,0.0,0
0.0,0.0,3.58,62.4,2.41,155.74,1015.42,0,0,4.0,1015.799988,135,2.2,0.0,0
0.0,0.0,3.44,63.47,2.38,157.49,1015.42,0,0,3.9,1015.700012,132,2.2,0.0,0
0.0,0.0,3.32,64.47,2.3,161.0,1015.52,0,0,3.7,1015.599976,139,1.7,0.0,0
0.0,0.0,3.19,65.46,2.15,165.81,1015.41,0,0,3.6,1015.5,141,1.4,0.0,0
0.0,0.0,3.07,66.34,1.95,175.9,1015.38,0,0,3.5,1015.5,135,1.2,0.0,0
0.0,0.0,2.92,67.34,1.76,192.36,1015.35,0,0,2.1,1015.5,310,1.2,0.0,0
0.0,0.0,2.73,68.41,1.61,212.9,1015.61,0,0,2.3,1015.599976,334,0.6,0.0,0
0.0,0.0,2.56,69.33,1.5,233.23,1015.87,0,0,1.8,1015.5,276,0.4,0.0,0
0.0,0.0,2.4,70.07,1.4,250.2,1015.86,0,0,1.4,1015.5,308,0.4,0.0,0
0.0,0.0,2.28,70.58,1.25,263.11,1015.88,0,0,1.3,1015.5,238,0.3,0.0,0
0.0,0.0,2.16,71.0,1.07,273.88,1015.84,0,0,0.1,1015.400024,236,0.6,0.0,0
0.0,0.0,2.05,71.37,0.88,284.93,1015.8,0,0,-0.7,1015.5,224,0.5,0.0,0
0.0,0.0,1.93,71.69,0.71,298.02,1015.57,0,0,0.4,1015.5,194,0.0,0.0,0
0.0,0.0,1.84,71.85,0.6,317.45,1015.37,0,0,0.6,1015.5,141,0.0,0.0,0
0.0,0.0,1.77,71.97,0.58,344.38,1015.36,0,0,1.2,1015.400024,107,0.7,0.0,0
0.0,0.0,1.7,72.06,0.62,9.47,1015.45,0,0,1.7,1015.299988,102,0.5,0.0,0
0.0,0.0,1.64,72.2,0.71,32.05,1015.39,0,0,1.7,1015.200012,39,0.3,0.0,0
0.0,0.0,1.55,72.58,0.84,51.06,1015.26,0,0,0.9,1015.299988,180,0.4,0.0,0
0.0,0.0,1.49,73.0,1.01,63.1,1015.4,0,0,0.5,1015.400024,208,0.0,0.0,0
0.0,0.0,1.4,73.59,1.19,71.73,1015.56,0,0,0.4,1015.5,101,0.0,0.0,0
11.52,6.36,1.37,74.27,1.33,78.76,1015.7,9,7,1.1,1015.599976,3,0.0,0.038672000000000005,0
25.62,17.58,1.37,74.74,1.39,85.1,1015.89,22,16,0.7,1015.799988,245,0.5,0.084375,0
51.91,39.53,1.66,73.68,1.33,93.27,1016.02,38,28,0.0,1016.0,264,0.3,0.242578,0
76.17,60.89,2.0,72.41,1.06,104.62,1016.01,55,40,-0.7,1016.299988,237,0.7,0.348047,0
118.98,99.0,2.69,69.47,0.67,121.73,1016.07,77,56,0.1,1016.200012,347,0.0,0.499219,0
162.22,137.7,3.63,65.45,0.39,163.24,1016.06,103,73,0.8,1016.200012,278,0.1,0.643359,0
228.97,198.28,4.22,62.97,0.34,183.88,1016.01,131,91,1.7,1015.900024,298,0.0,0.805078,0
287.37,251.4,4.94,60.06,0.37,250.8,1016.0,161,111,2.5,1015.799988,292,0.0,0.991406,0
357.43,316.43,5.75,57.01,0.36,267.49,1016.01,188,129,3.1,1015.700012,56,0.0,1.132031,0
402.44,358.55,6.31,54.94,0.4,278.72,1016.03,230,157,4.4,1015.5,198,0.2,1.3359379999999998,0
453.12,406.82,6.99,52.57,0.49,287.14,1015.98,242,164,5.2,1015.5,190,0.0,1.480078,0
482.88,435.37,7.72,50.13,0.53,286.11,1015.85,261,177,5.9,1015.400024,236,0.4,1.532812,0
522.64,473.69,8.22,48.78,0.49,241.38,1015.83,272,187,6.1,1015.400024,211,1.1,1.634766,0
546.8,497.0,8.76,47.17,0.48,240.96,1015.9,296,204,6.7,1015.400024,248,0.8,1.810547,0
579.44,528.53,9.35,45.5,0.63,233.88,1016.0,293,201,7.8,1015.400024,239,1.1,1.683984,0
598.69,547.16,9.87,44.15,0.95,208.64,1016.01,271,186,7.9,1015.5,152,0.9,1.638281,0
623.69,571.36,10.32,42.99,1.22,202.38,1015.95,281,194,8.2,1015.5,178,0.5,1.683984,0
637.67,584.91,10.78,41.84,1.36,200.23,1015.86,321,223,8.1,1015.5,171,0.8,1.947656,0
654.54,601.26,11.26,40.67,1.51,197.91,1015.77,302,212,8.9,1015.400024,159,0.5,1.965234,0
662.98,609.45,11.76,39.42,1.83,197.09,1015.72,362,250,8.8,1015.099976,126,0.8,2.133984,0
671.39,617.61,12.23,38.0,2.28,199.06,1015.67,304,206,9.1,1015.0,137,1.4,1.859766,0
674.1,620.25,12.58,37.0,2.66,201.61,1015.58,229,166,9.3,1014.900024,127,0.7,1.385156,0
673.78,619.98,12.92,36.23,2.87,201.34,1015.34,201,148,9.5,1014.599976,145,0.9,1.276172,0
670.69,616.99,13.26,35.48,3.08,200.6,1014.99,218,156,9.8,1014.299988,102,1.2,1.381641,0
661.67,608.26,13.55,34.74,3.36,199.87,1014.64,326,226,10.0,1014.0,190,1.3,1.986328,0
652.74,599.62,13.8,34.17,3.58,199.02,1014.31,365,249,10.4,1013.700012,99,1.6,2.186719,0
635.09,582.53,14.03,33.73,3.68,197.31,1014.04,352,241,10.7,1013.400024,208,0.6,2.102344,0
620.54,568.46,14.25,33.33,3.75,195.41,1013.84,342,232,11.0,1013.299988,198,2.8,2.003906,0
594.74,543.51,14.47,32.89,3.89,194.88,1013.66,312,213,11.3,1013.099976,194,1.2,1.828125,0
574.94,524.36,14.66,32.48,4.07,195.32,1013.53,289,197,11.7,1012.900024,169,1.3,1.6875,0
541.46,492.03,14.8,32.24,4.24,195.66,1013.39,284,193,11.4,1012.700012,127,2.6,1.648828,0
516.72,468.17,14.93,32.06,4.36,195.77,1013.26,270,183,11.8,1012.700012,110,0.9,1.553906,0
476.19,429.13,15.03,31.95,4.48,195.95,1013.19,257,173,12.0,1012.5,114,0.4,1.455469,0
447.03,401.1,15.13,31.71,4.61,196.94,1013.23,248,165,12.2,1012.5,144,1.2,1.392187,0
400.38,356.36,15.22,31.08,4.74,199.37,1013.5,217,143,12.2,1012.5,132,1.5,1.170703,0
367.53,324.95,15.29,30.64,4.8,201.26,1013.81,198,129,12.4,1012.400024,131,1.4,1.075781,0
316.03,275.92,15.29,30.52,4.74,201.92,1013.92,168,108,12.4,1012.299988,124,2.4,0.889453,0
280.48,242.26,15.29,30.42,4.6,202.27,1013.9,135,86,12.4,1012.400024,152,1.6,0.710156,0
225.79,190.86,15.23,30.41,4.4,202.35,1013.86,107,67,12.3,1012.299988,144,3.5,0.541406,0
188.77,156.45,15.18,30.35,4.13,201.98,1013.82,83,52,12.2,1012.400024,168,0.6,0.414844,0
133.25,105.69,15.03,30.51,3.73,201.0,1013.75,53,33,11.9,1012.5,187,2.6,0.246094,0
96.92,73.36,14.74,31.16,3.22,198.95,1013.7,31,19,11.4,1012.599976,176,1.7,0.140625,0
45.59,30.06,14.11,32.65,2.74,194.47,1013.66,15,9,10.9,1012.799988,173,0.7,0.05625,0
16.31,8.36,13.7,33.37,2.38,186.18,1013.64,3,1,11.2,1013.0,163,0.0,0.0,0
0.0,0.0,13.27,34.14,2.2,175.4,1013.66,0,0,10.8,1013.200012,141,0.7,0.0,0
0.0,0.0,12.83,35.12,2.22,164.65,1013.7,0,0,10.3,1013.400024,169,0.0,0.0,0
0.0,0.0,12.37,36.2,2.38,156.92,1013.83,0,0,9.7,1013.599976,197,1.7,0.0,0
0.0,0.0,11.91,37.36,2.62,152.62,1013.96,0,0,9.6,1013.799988,180,1.3,0.0,0
0.0,0.0,11.45,38.64,2.89,150.57,1014.13,0,0,9.5,1013.900024,190,2.4,0.0,0
0.0,0.0,10.99,40.04,3.17,150.11,1014.36,0,0,8.9,1014.099976,195,3.0,0.0,0
0.0,0.0,10.54,41.56,3.41,150.67,1014.59,0,0,8.8,1014.200012,195,1.8,0.0,0
0.0,0.0,10.13,43.1,3.56,152.32,1014.79,0,0,8.9,1014.400024,236,0.0,0.0,0
0.0,0.0,9.75,44.62,3.62,155.34,1015.02,0,0,8.8,1014.799988,28,0.7,0.0,0
0.0,0.0,9.37,46.13,3.67,159.1,1015.25,0,0,7.8,1015.0,158,0.1,0.0,0
0.0,0.0,9.0,47.61,3.74,162.49,1015.47,0,0,7.6,1015.200012,59,0.1,0.0,0
0.0,0.0,8.65,48.93,3.81,165.41,1015.7,0,0,7.2,1015.5,73,0.9,0.0,0
0.0,0.0,8.32,50.15,3.87,167.94,1015.91,0,0,7.3,1015.599976,127,0.3,0.0,0
0.0,0.0,8.01,51.27,3.92,170.04,1016.06,0,0,7.0,1015.799988,70,0.7,0.0,0
0.0,0.0,7.72,52.31,3.94,172.1,1016.04,0,0,6.8,1016.0,78,1.1,0.0,0
0.0,0.0,7.45,53.25,3.95,173.93,1016.05,0,0,6.5,1016.0,101,0.6,0.0,0
0.0,0.0,7.2,54.15,3.95,175.28,1016.13,0,0,6.4,1016.0,52,1.2,0.0,0
0.0,0.0,6.95,55.05,3.92,175.63,1016.23,0,0,6.3,1016.099976,73,1.6,0.0,0
0.0,0.0,6.69,55.97,3.85,175.75,1016.29,0,0,6.4,1016.200012,86,0.8,0.0,0
0.0,0.0,6.44,56.91,3.74,177.22,1016.34,0,0,5.8,1016.200012,68,0.6,0.0,0
0.0,0.0,6.19,57.87,3.65,179.92,1016.44,0,0,5.4,1016.200012,65,0.4,0.0,0
0.0,0.0,5.94,58.82,3.58,182.43,1016.55,0,0,4.9,1016.299988,65,1.3,0.0,0
0.0,0.0,5.71,59.7,3.49,183.35,1016.66,0,0,4.9,1016.400024,86,0.7,0.0,0
0.0,0.0,6.41,52.36,2.08,168.49,1016.49,0,0,4.9,1016.299988,82,0.2,0.0,0
0.0,0.0,6.2,52.9,2.05,167.9,1016.19,0,0,5.0,1016.299988,96,0.9,0.0,0
0.0,0.0,6.03,53.34,2.09,164.8,1016.22,0,0,5.4,1016.200012,74,0.5,0.0,0
0.0,0.0,5.82,53.99,2.23,163.58,1016.41,0,0,5.0,1016.200012,114,0.6,0.0,0
0.0,0.0,5.53,54.98,2.41,166.26,1016.5,0,0,4.6,1016.200012,124,0.8,0.0,0
0.0,0.0,5.3,55.81,2.51,168.2,1016.56,0,0,5.5,1016.299988,116,2.3,0.0,0
0.0,0.0,5.06,56.71,2.55,169.28,1016.52,0,0,5.4,1016.5,121,2.2,0.0,0
0.0,0.0,4.85,57.61,2.55,173.71,1016.7,0,0,5.3,1016.5,127,1.7,0.0,0
0.0,0.0,4.66,58.41,2.5,175.46,1016.72,0,0,4.9,1016.599976,129,1.4,0.0,0
0.0,0.0,4.48,59.26,2.45,176.39,1016.71,0,0,5.0,1016.599976,114,2.2,0.0,0
0.0,0.0,4.28,60.27,2.45,177.49,1016.82,0,0,4.6,1016.700012,139,1.9,0.0,0
0.0,0.0,4.08,61.3,2.42,179.21,1017.0,0,0,3.9,1017.0,271,1.2,0.0,0
0.0,0.0,3.9,62.26,2.31,183.03,1017.03,0,0,2.8,1017.099976,303,1.6,0.0,0
0.0,0.0,3.76,63.07,2.15,188.45,1017.04,0,0,2.4,1017.200012,263,0.0,0.0,0
0.0,0.0,3.63,63.86,2.0,191.89,1017.12,0,0,1.9,1017.099976,304,0.0,0.0,0
0.0,0.0,3.51,64.63,1.85,195.55,1017.11,0,0,1.8,1017.099976,325,0.3,0.0,0
0.0,0.0,3.39,65.38,1.71,198.33,1017.14,0,0,1.9,1017.200012,267,0.0,0.0,0
0.0,0.0,3.26,66.22,1.61,202.85,1017.09,0,0,1.9,1017.099976,156,0.0,0.0,0
0.0,0.0,3.12,67.11,1.57,204.42,1017.06,0,0,2.0,1017.200012,301,0.6,0.0,0
0.0,0.0,2.98,68.04,1.57,202.54,1017.13,0,0,1.8,1017.299988,231,0.4,0.0,0
0.0,0.0,2.83,69.09,1.6,200.2,1017.18,0,0,1.1,1017.299988,154,0.0,0.0,0
0.0,0.0,2.63,70.37,1.63,199.36,1017.06,0,0,1.3,1017.299988,329,0.3,0.0,0
0.0,0.0,2.43,71.71,1.63,203.81,1016.94,0,0,1.3,1017.299988,79,0.0,0.0,0
0.0,0.0,2.23,73.12,1.59,211.76,1016.88,0,0,0.9,1017.299988,212,0.0,0.0,0
0.0,0.0,2.03,74.56,1.54,220.88,1016.99,0,0,0.7,1017.400024,313,0.3,0.0,0
0.0,0.0,1.83,76.02,1.48,230.14,1017.07,0,0,0.5,1017.700012,309,0.5,0.0,0
